the_geom,cartodb_id,current_timezone_offset,postal_code,zip_code,store_id,first_seen,olson_timezone,timezone,coordinates,country,country_subdivision,city,street_3,street_2,street_1,street_combined,ownership_type,phone_number,store_number,brand,name,longitude,latitude
0101000020E6100000CCAB0000FC7E52C0180503002E634440,159,-300,10023,10023,1015342,8/2/16 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7748413085938, -73.984130859375)",US,NY,Manhattan,Arts & Music,none,141 Amsterdam,"141 Amsterdam, none, Arts & Music",CO,6462768254,29173-252811,Starbucks,66th and Amsterdam,-73.98413086,40.77484131
0101000020E6100000220E02C06B7E52C00825066007654440,160,-300,100241703,10024,6590,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7892875671387, -73.9753265380859)",US,NY,New York,,,2394 Broadway,2394 Broadway,CO,212-595-3404,14498-121264,Starbucks,88th & Broadway,-73.97532654,40.78928757
0101000020E6100000277FFFFFA27E52C0BD0A00C077644440,161,-300,100245805,10024,11483,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7849044799805, -73.9786987304688)",US,NY,New York,,,2252 Broadway,2252 Broadway,CO,212-721-1267,839-2033,Starbucks,81st & Broadway,-73.97869873,40.78490448
0101000020E61000001E1BFD3F397E52C0E03F06C0B2644440,162,-300,100243405,10024,15082,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7867050170898, -73.9722442626953)",US,NY,New York,,,540 Columbus Avenue,540 Columbus Avenue,CO,2124964163,7352-920,Starbucks,86th & Columbus,-73.97224426,40.78670502
0101000020E6100000921A03805D7E52C0EA0909204E644440,163,-300,100245130,10024,17571,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.783634185791, -73.9744567871094)",US,NY,New York,,,444 Columbus Avenue,444 Columbus Avenue,CO,212-769-2296,7394-1505,Starbucks,81st & Columbus,-73.97445679,40.78363419
0101000020E61000008E27FEFFAA7E52C098F1006086644440,164,-300,10024,10024,1012691,7/8/15 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7853507995605, -73.9791870117188)",US,NY,New York,Broadway at 81st,,2261 Broadway,"2261 Broadway, Broadway at 81st",CO,212-799-0724,28466-250061,Teavana,Teavana - Broadway at 81st,-73.97918701,40.7853508
0101000020E6100000D7B4FFBFF97D52C03E5DFEBF41664440,165,-300,100254411,10025,7458,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7988815307617, -73.9683685302734)",US,NY,New York,,,2690 Broadway,2690 Broadway,CO,212-531-8204,14218-103631,Starbucks,103rd & Broadway,-73.96836853,40.79888153
0101000020E6100000171DFB1FC17D52C0A810FA5F4F674440,166,-300,100257819,10025,11157,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.8071098327637, -73.9649124145508)",US,NY,New York,,,2929 Broadway,2929 Broadway,CO,212-932-0300,7534-12700,Starbucks,114th & Broadway,-73.96491241,40.80710983
0101000020E6100000DC0D05E0DD7D52C0DC4C014000674440,167,-300,100257817,10025,11432,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.8046951293945, -73.966667175293)",US,NY,New York,,,2853 Broadway,2853 Broadway,CO,2122807269,7386-1642,Starbucks,111th & Broadway,-73.96666718,40.80469513
0101000020E6100000BBA4FF1F467E52C02519FF5F71654440,168,-300,100257428,10025,13521,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7925224304199, -73.973030090332)",US,NY,New York,,,2498 Broadway,2498 Broadway,CO,917-441-1643,7474-7588,Starbucks,93rd and Broadway,-73.97303009,40.79252243
0101000020E61000006110FD7F417E52C05CB7F75F9D654440,169,-300,100256924,10025,13552,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7938652038574, -73.9727478027344)",US,NY,New York,The Lyric Building,,2521 Broadway,"2521 Broadway, The Lyric Building",CO,(212) 316-0374,7699-45959,Starbucks,95th & Broadway,-73.9727478,40.7938652
0101000020E6100000CED20440CB7D52C05D9FFF3FCA654440,170,-300,10025,10025,89150,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7952346801758, -73.9655303955078)",US,NY,New York,,,805 Columbus Avenue,805 Columbus Avenue,CO,2122226582,17424-178284,Starbucks,100th & Columbus,-73.9655304,40.79523468
0101000020E61000005F44FC3F1E7E52C0E4C8FB1FFD654440,171,-300,10025,10025,1006372,12/11/13 5:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7967872619629, -73.9705963134766)",US,NY,New York,,,2621 Broadway,2621 Broadway,CO,212-222-3972,21506-212805,Starbucks,99th & Broadway,-73.97059631,40.79678726
0101000020E6100000D4E8FE7F167D52C0E096FA3F28674440,172,-300,100260982,10026,10763,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.8059158325195, -73.9544982910156)",US,NY,New York,,,2195 Frederick Douglas Boulevard,2195 Frederick Douglas Boulevard,CO,212-662-1239,14441-122925,Starbucks,118th & Frederick Douglas Blvd.,-73.95449829,40.80591583
0101000020E6100000535704206A7D52C0B11D08A083664440,173,-300,10026,10026,1012150,7/2/15 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.8008918762207, -73.959602355957)",US,NY,New York,,,321 W 110th Street,321 W 110th Street,CO,347-637-0214,25348-240404,Starbucks,110th & Manhattan,-73.95960236,40.80089188
0101000020E610000037470480B67C52C0F50EF95F95674440,174,-300,100274466,10027,7747,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.8092460632324, -73.9486389160156)",US,NY,New York,,,201 W. 125th Street,201 W. 125th Street,CO,212-222-2872,14601-126966,Starbucks,125th & Adam Clayton,-73.94863892,40.80924606
0101000020E6100000F3EB03A07C7C52C0C6ECFA3F66674440,175,-300,100274512,10027,12294,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.8078079223633, -73.9451065063477)",US,NY,New York,85 West 125th Street,,77-83 West 125th Street,"77-83 West 125th Street, 85 West 125th Street",CO,917-492-2454,7456-3949,Starbucks,125th & Lenox,-73.94510651,40.80780792
0101000020E6100000566201C02F7D52C0799707C0AA634440,176,-300,100282001,10028,10249,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7786483764648, -73.9560394287109)",US,NY,New York,,,1261 Lexington Avenue,1261 Lexington Avenue,CO,212-879-1764,11277-104884,Starbucks,85th & Lexington,-73.95603943,40.77864838
0101000020E61000009F2EFFDF207D52C06F24F9DF84634440,177,-300,100281967,10028,12330,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7774925231934, -73.9551315307617)",US,NY,New York,,,1488 Third Avenue #A,1488 Third Avenue #A,CO,212-744-7458,9439-96684,Starbucks,84th & Third,-73.95513153,40.77749252
0101000020E61000003CF7FD1FD07C52C0A39FFC1F58634440,178,-300,100284304,10028,12482,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7761268615723, -73.9502029418945)",US,NY,New York,,,1631 1st Ave,1631 1st Ave,CO,212-737-6534,7672-48619,Starbucks,85th & First,-73.95020294,40.77612686
0101000020E6100000E262FB7FCB7C52C08F8DFE9FDC624440,179,-300,100287002,10028,13917,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7723579406738, -73.9499206542969)",US,NY,New York,,,1515 York Avenue,1515 York Avenue,CO,212-472-3581,8770-94772,Starbucks,80th & York,-73.94992065,40.77235794
0101000020E61000005A12FB5F097D52C09564FC7FC5634440,180,-300,10028,10028,1006781,3/27/14 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7794647216797, -73.9536972045898)",US,NY,New York,,,1542 Third Avenue,1542 Third Avenue,CO,212-369-2949,20679-207324,Starbucks,87th & Third,-73.9536972,40.77946472
0101000020E610000078EEFB3F207D52C0A39FFC1FD8634440,181,-300,10028,10028,1012513,7/4/15 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7800331115723, -73.9550933837891)",US,NY,New York,Manhattan Project,#1291,1291 Lexington Ave.,"1291 Lexington Ave., #1291, Manhattan Project",CO,212-831-5738,28382-250254,Teavana,Teavana - Manhattan Project,-73.95509338,40.78003311
0101000020E61000002C170180697D52C078700380DB634440,182,-300,10028,10028,1015661,10/1/16 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7801361083984, -73.9595642089844)",US,NY,New York,,,1142 Madison Ave,1142 Madison Ave,CO,2122881506,29940-255942,Starbucks,85th & Madison,-73.95956421,40.78013611
0101000020E6100000B2C204A0D77C52C0E1FCFADF99644440,183,-300,100297307,10029,19114,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.785945892334, -73.9506607055664)",US,NY,New York,,,1491 Lexington Avenue,1491 Lexington Avenue,CO,212-369-0313,5114-153466,Starbucks,96th & Lexington,-73.95066071,40.78594589
0101000020E6100000B15C0400267C52C0EDD50960B16B4440,184,-300,100321508,10032,18042,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.8413505554199, -73.9398193359375)",US,NY,New York,,,4001 Broadway,4001 Broadway,CO,917-521-0342,14300-116726,Starbucks,168th & Broadway,-73.93981934,40.84135056
0101000020E6100000938003200F7C52C0CE1101A0ED6C4440,185,-300,100334516,10033,15692,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.851001739502, -73.9384231567383)",US,NY,New York,,,803 W 181st St,803 W 181st St,CO,212-927-4272,7640-30819,Starbucks,181st & Fort Washington,-73.93842316,40.85100174
0101000020E610000053D5FCDFAE7B52C014D30120D9654440,186,-300,100354409,10035,19040,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7956886291504, -73.9325485229492)",US,NY,New York,,,517 E 117th St,517 E 117th St,LS,212-835-0860,1379-145445,Starbucks,Target East River Plaza T-2380,-73.93254852,40.79568863
0101000020E6100000553BFD7FE07E52C0C52F0620FF604440,187,-300,100362601,10036,6945,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7577857971191, -73.9824523925781)",US,NY,New York,,,1185 Avenue of the Americas,1185 Avenue of the Americas,CO,212-730-7645,14241-118145,Starbucks,NHL store @ 47th & Sixth,-73.98245239,40.7577858
0101000020E610000013ACFDDF497F52C0A278F8DF08614440,188,-300,100367114,10036,12039,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7580833435059, -73.988883972168)",US,NY,New York,,,684 Eighth Avenue,684 Eighth Avenue,CO,(212) 398-9702,7263-890,Starbucks,43rd & 8th,-73.98888397,40.75808334
0101000020E6100000D859FCBF4D7F52C006D7FDDFE8604440,189,-300,100367201,10036,12705,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7571067810059, -73.9891204833984)",US,NY,New York,,,251 West 42nd Street,251 West 42nd Street,CO,212-398-1982,7890-85122,Starbucks,42nd & 8th,-73.98912048,40.75710678
0101000020E610000037470480F67E52C0AE510760A0604440,190,-300,100366712,10036,13481,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7548942565918, -73.9837951660156)",US,NY,New York,,,1100 Avenue of the Americas,1100 Avenue of the Americas,CO,(212) 398-4508,7273-984,Starbucks,42nd & 6th,-73.98379517,40.75489426
0101000020E6100000A62C0100197F52C0CC6C04A0D9604440,191,-300,100364015,10036,13918,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7566413879395, -73.9859008789063)",US,NY,New York,,,1500 Broadway,1500 Broadway,CO,212-221-7515,8769-93576,Starbucks,43rd & Broadway,-73.98590088,40.75664139
0101000020E610000086AB03202E7F52C0F89BFD3F56614440,192,-300,100367017,10036,14350,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7604446411133, -73.987190246582)",US,NY,New York,,,770 Eighth Ave,770 Eighth Ave,CO,212-830-9001,2785-89743,Starbucks,47th & 8th,-73.98719025,40.76044464
0101000020E610000028E5FF9F147F52C0DF57FEDF05614440,193,-300,100364098,10036,16303,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7579917907715, -73.9856338500977)",US,NY,New York,,,1535 Broadway,1535 Broadway,LS,212-398-1900,75589-26767,Starbucks,Marriott Marquis - Street Level,-73.98563385,40.75799179
0101000020E610000027BEFB5F857F52C064DCFDBF24614440,194,-300,100363706,10036,16465,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7589340209961, -73.9925155639648)",US,NY,New York,,,593 Ninth Ave,593 Ninth Ave,CO,212-594-7846,9467-97021,Starbucks,43rd & 9th,-73.99251556,40.75893402
0101000020E6100000CCAB0000FC7E52C0F54DF5BFB7604440,195,-300,100366706,10036,20501,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7556076049805, -73.984130859375)",US,NY,New York,,,1101 - 1109 Avenue of the Americas,1101 - 1109 Avenue of the Americas,CO,212-382-3917,15440-156484,Starbucks,43rd & Sixth,-73.98413086,40.7556076
0101000020E6100000A9F801407C7F52C015BB090006614440,196,-300,10036,10036,91201,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7579956054688, -73.9919586181641)",US,NY,New York,,,350 West 42nd Street,350 West 42nd Street,CO,2122444176,17496-180205,Starbucks,42nd & 9th,-73.99195862,40.75799561
0101000020E6100000224DFE1F0E7F52C0DCCE08803B614440,197,-300,10036,10036,1005509,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7596282958984, -73.985237121582)",US,NY,New York,,,1585 Broadway,1585 Broadway,CO,212-541-7515,7215-142646,Starbucks,47th & Broadway,-73.98523712,40.7596283
0101000020E610000047E804C0BA7E52C0BC8C0700B3604440,198,-300,10036,10036,1010241,8/3/14 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7554626464844, -73.9801483154297)",US,NY,New York,,,2 West 45th,2 West 45th,CO,2128690619,7462-233844,Starbucks,45th & 5th,-73.98014832,40.75546265
0101000020E6100000F1850300CB7E52C090360A20E7604440,199,-300,10036,10036,1014671,4/21/16 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7570533752441, -73.9811401367188)",US,NY,New York,,,55 West 46th st,55 West 46th st,CO,646.647.5558,28168-250311,Starbucks,46th between 6th and 5th,-73.98114014,40.75705338
0101000020E61000001AAAFFFF818052C0B4E908E0E65A4440,200,-300,100382504,10038,10655,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7101707458496, -74.0079345703125)",US,NY,New York,,,130 Fulton Street,130 Fulton Street,CO,212-962-0439,14318-119964,Starbucks,Nassau & Fulton,-74.00793457,40.71017075
0101000020E6100000841EFF3F6D8052C0FA280220175B4440,201,-300,100381551,10038,12020,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7116432189941, -74.0066680908203)",US,NY,New York,,#4,38 Park Row,"38 Park Row, #4",CO,212-608-8073,849-2059,Starbucks,Park Row at Beekman St,-74.00666809,40.71164322
0101000020E61000001E1BFD3F798052C0841EFF3FAD5A4440,202,-300,100384512,10038,16844,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7084121704102, -74.0074005126953)",US,NY,New York,,,100 William Street,100 William Street,CO,212-509-9709,7493-6648,Starbucks,100 Williams Street,-74.00740051,40.70841217
0101000020E6100000224DFE1F4E8052C015BB0900865A4440,203,-300,100383524,10038,90577,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7072143554688, -74.004768371582)",US,NY,New York,,,135 John Street,135 John Street,CO,2123440894,16627-169964,Starbucks,John & Water Streets,-74.00476837,40.70721436
0101000020E61000002658FBBF537C52C0F635FD9F64694440,204,-300,100393159,10039,18230,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.8233833312988, -73.9426116943359)",US,NY,New York,,,301 W. 145th St.,301 W. 145th St.,CO,212-690-7835,11648-105796,Starbucks,145th & Bradhurst,-73.94261169,40.82338333
0101000020E61000005C39FF9F587B52C0960D0800D06E4440,205,-300,10040,10040,1006441,1/4/14 5:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.86572265625, -73.9272842407227)",US,NY,New York,,,4761 Broadway,4761 Broadway,CO,212-304-3632,20759-207804,Starbucks,Broadway & Dyckman,-73.92728424,40.86572266
0101000020E61000003B520120FC7C52C03AA9F59F31614440,206,-300,100440192,10044,7098,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7593269348145, -73.9528884887695)",US,NY,New York,,,455 Main Street,455 Main Street,CO,212-371-1298,10751-100660,Starbucks,Roosevelt Island,-73.95288849,40.75932693
0101000020E6100000498D01C0CE7D52C08AF5FC1F96614440,207,-300,100658501,10065,7919,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.762393951416, -73.9657440185547)",US,NY,New York,,,1021 Third Avenue,1021 Third Avenue,CO,212-486-6764,10608-101495,Starbucks,60th & Third,-73.96574402,40.76239395
0101000020E610000046C10080AB7D52C0EFF8FE1F0A624440,208,-300,100656606,10065,11721,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7659339904785, -73.9635925292969)",US,NY,New York,,,1128 Third Avenue,1128 Third Avenue,CO,212-472-6535,821-2019,Starbucks,66th & Third,-73.96359253,40.76593399
0101000020E6100000388600E0D87D52C00F6204E0E1614440,210,-300,10065,10065,116566,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.764705657959, -73.9663619995117)",US,NY,New York,,,822 Lexington Ave,822 Lexington Ave,CO,212-572-0984,18509-188684,Starbucks,63rd & Lexington,-73.966362,40.76470566
0101000020E61000004CD7FABFB67D52C03061FA7FD1614440,211,-300,10065,10065,1014942,5/12/16 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7642059326172, -73.9642791748047)",US,NY,New York,,,1077 3rd Avenue,1077 3rd Avenue,CO,,29941-255665,Starbucks,63rd & 3rd Ave,-73.96427917,40.76420593
0101000020E6100000F9C20180657D52C0BF58084016634440,212,-300,100750401,10075,11688,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7741165161133, -73.9593200683594)",US,NY,New York,,#4,1117 Lexington Ave.,"1117 Lexington Ave., #4",CO,212-517-8476,823-2018,Starbucks,78th & Lexington,-73.95932007,40.77411652
0101000020E6100000388600E0187D52C05EC6038019634440,213,-300,10075,10075,1011437,1/29/15 5:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7742156982422, -73.9546432495117)",US,NY,New York,,,245 East 80th St,245 East 80th St,CO,2124727972,818-227125,Starbucks,80th & Second,-73.95464325,40.7742157
0101000020E610000099570100787E52C04C98FE5F54614440,214,-300,10103,10103,1006912,3/31/14 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7603874206543, -73.97607421875)",US,NY,New York,,2nd floor,666 Fifth Avenue,"666 Fifth Avenue, 2nd floor",CO,212-956-2795,19862-191464,Starbucks,UNIQLO @ 53rd & Fifth,-73.97607422,40.76038742
0101000020E610000064DCFDBFA47E52C0A4C60060A7614440,215,-300,10105,10105,15427,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7629203796387, -73.9788055419922)",US,NY,New York,,,1345 6th Ave,1345 6th Ave,CO,(212) 265-8610,9240-9093,Starbucks,Secure Access: 55th & Sixth,-73.97880554,40.76292038
0101000020E61000009830FDBFE87E52C06642FE5F16624440,216,-300,10107,10107,1005900,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7663078308105, -73.9829559326172)",US,NY,New York,,,250 W 57th St,250 W 57th St,CO,212-586-0940,19890-198365,Starbucks,57th & Eighth,-73.98295593,40.76630783
0101000020E6100000003FFC5FA27E52C061D100201F614440,217,-300,101120015,10112,11153,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7587623596191, -73.9786605834961)",US,NY,New York,,Space A,30 Rockefeller Plaza,"30 Rockefeller Plaza, Space A",CO,212-586-0914,7443-3688,Starbucks,Rockefeller Center Concourse,-73.97866058,40.75876236
0101000020E610000000000000C07E52C0A87A098037614440,218,-300,101120015,10112,12247,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7595062255859, -73.98046875)",US,NY,New York,,,30 Rockefeller Plaza,30 Rockefeller Plaza,CO,(212) 397-7950,7444-3689,Starbucks,Rockefeller Center Subway,-73.98046875,40.75950623
0101000020E6100000DEF1FD3F147F52C0704BFD1FD45F4440,219,-300,101180110,10118,7549,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7486610412598, -73.9856109619141)",US,NY,New York,,,350 Fifth Avenue,350 Fifth Avenue,CO,212-268-5471,11764-106301,Starbucks,Empire State Building,-73.98561096,40.74866104
0101000020E6100000C9B8FB7F897F52C00F7AFCFF34604440,220,-300,101190002,10119,9206,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7516174316406, -73.9927673339844)",US,NY,New York,,,1 Penn Plaza,1 Penn Plaza,CO,(212) 760-3001,7353-835,Starbucks,One Penn Plaza,-73.99276733,40.75161743
0101000020E6100000C7D40220937F52C008BBF63F1F604440,221,-300,101190002,10119,15306,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7509536743164, -73.9933547973633)",US,NY,New York,,,1 Penn Plaza Concourse Level,1 Penn Plaza Concourse Level,CO,212-736-3206,7851-80623,Starbucks,"Penn Station by A,C,E",-73.9933548,40.75095367
0101000020E610000071720160A37C52C059EBF61FBA634440,222,-300,101285153,10128,8923,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7791175842285, -73.9474716186523)",US,NY,New York,,,400 East 90th Street,400 East 90th Street,CO,212-987-0891,7663-40483,Starbucks,90th & First,-73.94747162,40.77911758
0101000020E6100000F89BFD3F167D52C0A976FAFFC0644440,223,-300,101280712,10128,12003,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7871398925781, -73.9544830322266)",US,NY,New York,,,1378 Madison Avenue,1378 Madison Avenue,CO,212-534-7225,7558-15834,Starbucks,96th & Madison,-73.95448303,40.78713989
0101000020E61000001AE9FB5F247D52C01F5AF99FDB634440,224,-300,101281116,10128,12096,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7801399230957, -73.9553451538086)",US,NY,New York,,,120 EAST 87TH ST,120 EAST 87TH ST,CO,212-426-2580,7216-592,Starbucks,87th & Lexington,-73.95534515,40.78013992
0101000020E6100000AC42FB3FE47C52C0DD3409202D644440,225,-300,101283618,10128,17572,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7826271057129, -73.9514312744141)",US,NY,New York,,,1642 Third Avenue,1642 Third Avenue,CO,212-360-0425,7407-1674,Starbucks,92nd & Third,-73.95143127,40.78262711
0101000020E6100000BAFF0220B27C52C04C59020032644440,226,-300,10128,10128,1015899,9/28/16 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7827758789063, -73.948371887207)",US,NY,New York,,,245 East 93rd St,245 East 93rd St,CO,6464558766,25139-240084,Starbucks,93rd & Second,-73.94837189,40.78277588
0101000020E6100000535704206A7E52C074BCFA5F4B604440,227,-300,10166,10166,1007742,5/3/14 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7523002624512, -73.975227355957)",US,NY,New York,,,425 Lexington,425 Lexington,CO,212 922-3589,22420-220645,Starbucks,43rd & Lex,-73.97522736,40.75230026
0101000020E6100000304902607E7E52C03454FFFF83604440,228,-300,101690005,10169,13539,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7540283203125, -73.9764633178711)",US,NY,New York,,,230 Park Avenue,230 Park Avenue,CO,212-681-9407,7577-13827,Starbucks,45th & Park,-73.97646332,40.75402832
0101000020E610000003CC0040A37E52C08FCCFAFF7E604440,229,-300,101730002,10173,16970,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7538757324219, -73.9787139892578)",US,NY,New York,,,340 Madison Avenue,340 Madison Avenue,CO,212-867-0928,11737-106178,Starbucks,44th & Madison,-73.97871399,40.75387573
0101000020E6100000294B0040868052C0D300F79F295B4440,230,-300,102790001,10279,13537,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7122077941895, -74.0081939697266)",US,NY,New York,,,233 Broadway,233 Broadway,CO,212-619-1529,7560-14070,Starbucks,Broadway at Barclay Str,-74.00819397,40.71220779
0101000020E6100000CF3805E0FC8052C0760A03E0695B4440,231,-300,10281,10281,1015738,10/1/16 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.714168548584, -74.0154342651367)",US,NY,New York,,203,250 Vesey Street,"250 Vesey Street, 203",CO,6466185392,47020-256344,Starbucks,Brookfield Place 2,-74.01543427,40.71416855
0101000020E6100000E2E402C0068752C0504C0780E4484440,232,-300,103064338,10306,14742,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.5694732666016, -74.1097869873047)",US,NY,Staten Island,,,2530 Hylan Blvd,2530 Hylan Blvd,CO,718-979-8608,7207-707,Starbucks,2530 Hylan Blvd,-74.10978699,40.56947327
0101000020E6100000B03500C0568752C098D9084033484440,233,-300,103064658,10306,17544,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.5640640258789, -74.1146697998047)",US,NY,Staten Island,,,2754 Hylan Blvd,2754 Hylan Blvd,LS,718-980-0892,79489-98105,Starbucks,Stop & Shop-Staten Island #581,-74.1146698,40.56406403
0101000020E61000007788FB9FEE8E52C0A937FE9F9E434440,234,-300,103092502,10309,7063,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.5282783508301, -74.2333145141602)",US,NY,Staten Island,,,2900 Veterans Rd W,2900 Veterans Rd W,LS,718-701-6206,76557-90426,Starbucks,Target Staten Island T-2006,-74.23331451,40.52827835
0101000020E6100000C7D40220138F52C0DDCAF9FFC4424440,235,-300,10309,10309,116567,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.5216369628906, -74.2355422973633)",US,NY,Staten Island,Richmond Valley Plaza,,106 Page Avenue,"106 Page Avenue, Richmond Valley Plaza",CO,718-356-1090,19195-193084,Starbucks,106 Page Avenue,-74.2355423,40.52163696
0101000020E6100000153902C0CA8652C0E03F06C0B2504440,236,-300,103102521,10310,15314,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6304550170898, -74.1061248779297)",US,NY,Staten Island,,,480 Forest Ave,480 Forest Ave,CO,718-273-5984,7888-82364,Starbucks,Forest Ave & Bard Ave,-74.10612488,40.63045502
0101000020E6100000171DFB1F418D52C0881104C05F454440,237,-300,10312,10312,1015914,11/16/16 5:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.5419845581055, -74.2070999145508)",US,NY,Staten Island,,,1243 Woodrow Rd.,1243 Woodrow Rd.,CO,,29398-253346,Starbucks,Woodrow Shopping Plaza,-74.20709991,40.54198456
0101000020E6100000A9F801407C8852C0A6AAF9BF5D4E4440,238,-300,103143540,10314,11701,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6122360229492, -74.1325836181641)",US,NY,Staten Island,,,2070 Victory Blvd,2070 Victory Blvd,CO,718-982-0167,7923-95788,Starbucks,Victory Blvd & Bradley Ave,-74.13258362,40.61223602
